sample_id,sentence_1,sentence_2,gold_label,machine_0_pred,machine_0_confidence,machine_1_pred,machine_1_confidence,machine_2_pred,machine_2_confidence,machine_3_pred,machine_3_confidence,machine_4_pred,machine_4_confidence,agg_human_label,agg_human_confidence
18,Five people standing by a gate.,Five fat people standing by a gate.,neutral,entailment,0.3558437861874854,neutral,0.6042846119443628,neutral,0.9996777772903442,neutral,0.9962902597645537,neutral,0.5634290854531003,neutral,0.8751279426816786
19,Man sweeping trash outside a large statue.,A man is on vacation.,contradiction,contradiction,0.3430981313053989,neutral,0.9317659439253856,neutral,0.8923214077949524,neutral,0.6808174480906496,neutral,0.998068077868568,neutral,0.5015353121801432
20,A man wearing an orange suit with his face painted white is holding a guitar above his shoulder.,There is one man in this picture.,entailment,entailment,0.371435419659101,entailment,0.597846071264075,entailment,0.9985698461532592,entailment,0.9695078665249828,entailment,0.995233977103308,neutral,0.6264073694984647
21,Two men and a woman are inspecting the front tire of a bicycle.,There are a group of people near a bike.,entailment,contradiction,0.3911923063142523,entailment,0.8954441511449832,entailment,0.9683197140693665,entailment,0.968404650302786,neutral,0.9976602016056344,entailment,0.8597748208802457
22,This path leads up to the apple market entrance.,This road goes up to apple market entrance,entailment,contradiction,0.3876831113846592,neutral,0.5487347005297211,entailment,0.9120252132415771,entailment,0.9304090013586084,neutral,0.795457037163213,entailment,0.7400204708290685
23,A single runner is watched by onlookers in a race.,A man is running in a race.,entailment,entailment,0.3514864123921047,contradiction,0.4395346570982256,entailment,0.5959866046905518,neutral,0.5164488606637474,neutral,0.9995293493507806,entailment,0.6192425793244627
24,Two rodeo clowns are on the dirt.,Two circus clowns were riding bicycles.,contradiction,entailment,0.4094067406053615,contradiction,0.6712509676011859,contradiction,0.999051868915558,contradiction,0.9856109817862404,contradiction,0.7250593249194819,neutral,0.5987717502558854
25,A boy does a skateboarding trick in the air while holding the board with his left hand.,A sad boy does a skateboarding trick in the air while holding the board with his left hand.,neutral,neutral,0.3459705456638361,neutral,0.6983813538813881,neutral,0.9997037053108216,neutral,0.9970639479404382,neutral,0.8724853900274196,neutral,0.81985670419652
26,A young boy in a beige jacket laughs as he reaches for a teal balloon.,The boy plays with the balloon.,entailment,contradiction,0.3589349064753322,entailment,0.5321943015804921,entailment,0.8978291153907776,entailment,0.7808739819148901,neutral,0.998821723213856,entailment,0.6581371545547595
27,A scene of snow and water.,a snow and water scene at sunset,neutral,neutral,0.3772731347593832,neutral,0.5575516127272306,neutral,0.9784921407699584,neutral,0.9926280786447802,neutral,0.9981686335018504,neutral,0.797338792221085
28,"A group of people are gathered in a crowd, some of which are holding spears.",A crowd of people are holding swords,contradiction,neutral,0.4127210344722539,entailment,0.4947924310521684,entailment,0.5566606521606445,contradiction,0.8145582384078969,neutral,0.9697847852286466,contradiction,0.4882292732855681
29,A man prepares food in a shanty kitchen.,A man is fixing a meal.,entailment,entailment,0.3472148623725331,neutral,0.475717651473209,entailment,0.9067068696022034,entailment,0.7218954301489916,neutral,0.9331250379676274,entailment,0.8863868986693961
30,There are two people sweeping a sidewalk in this picture.,The man is clearing leaves from the sidewalk.,neutral,entailment,0.3684328269660594,contradiction,0.4982797035443739,neutral,0.6313246488571167,neutral,0.6657860578848555,neutral,0.9993436228098168,neutral,0.714431934493347
31,The dogs ran around the dirt racetrack.,Dogs are humping each other.,contradiction,contradiction,0.3924587564329792,neutral,0.441523529155553,neutral,0.7508919835090637,contradiction,0.7333624548723143,contradiction,0.9432991730340892,contradiction,0.6980552712384852
32,"A man is sitting in front of a harpsichord, and a woman is preparing to sing.",a boy covers his ears,contradiction,contradiction,0.4130418782137721,entailment,0.6655693592421941,contradiction,0.9958064556121826,contradiction,0.9872851705395388,neutral,0.9977339949744696,neutral,0.7379733879222109
33,Two people dressed in red and white wait at the horse track with a horse.,The people at the track are outdoors.,entailment,neutral,0.3385411366226419,entailment,0.878889682587619,entailment,0.9368374943733216,entailment,0.7974727979561348,neutral,0.9995942577356648,neutral,0.5475946775844421
34,A person is standing next to a wooden fence with flowering trees nearby.,The bare tree branches rattle in the wind.,contradiction,neutral,0.3689209055020179,contradiction,0.4755240843877758,contradiction,0.8721636533737183,contradiction,0.8981520397317962,neutral,0.9991344695377664,contradiction,0.5158648925281474
35,An old woman in a cowboy hat smokes a cigarette.,The old lady is ten feet tall.,contradiction,contradiction,0.3646065369819914,neutral,0.8094128173123335,contradiction,0.9197004437446594,contradiction,0.8068051203146618,contradiction,0.9831534974409968,neutral,0.6653019447287615
36,Two soccer players are playing soccer.,Two people play a game.,entailment,contradiction,0.3619492872707752,entailment,0.7177503657569642,entailment,0.9537198543548584,entailment,0.9200260751771724,entailment,0.9946310698015676,entailment,0.9385875127942682
37,A wielder works on wielding a beam into place while other workers set beams.,The wielder is working on a building.,neutral,neutral,0.3944630376207058,entailment,0.4876005383311933,neutral,0.5691000819206238,entailment,0.7585794466751452,neutral,0.9993780145631876,neutral,0.5005117707267144
38,A man is popping balloons inside a cubicle using a handmade tool.,A man is popping balloons inside a cubicle using a handmade knife.,neutral,neutral,0.4037565418228609,contradiction,0.7519866844845845,neutral,0.9176548719406128,neutral,0.8659775649021794,neutral,0.9972570923641254,neutral,0.6274309109518935
39,a man wearing a gray shirt waving in the middle of a plant nursery,The man does not have a way to get home.,neutral,contradiction,0.3648763586388203,neutral,0.8787193791891683,contradiction,0.4689946472644806,neutral,0.8132194281563159,neutral,0.9984999159525312,neutral,0.8137154554759468
40,People were watching the tournament in the stadium.,The people are sitting outside on the grass.,contradiction,neutral,0.3718100923304718,entailment,0.8710541603484249,contradiction,0.9792544841766356,contradiction,0.9395534419027276,neutral,0.9983021465866578,neutral,0.5649948822927329
41,Two soccer players on the field running into each other.,There are two people colliding and falling.,neutral,entailment,0.3581561982414079,neutral,0.4326425437682771,entailment,0.7760041356086731,neutral,0.8523890100661652,neutral,0.964053734251757,entailment,0.5568065506653019
42,Nine men wearing tuxedos sing.,Nine woman wearing dresses sing.,contradiction,neutral,0.3664607698592971,entailment,0.4153771426542605,contradiction,0.999779999256134,contradiction,0.9983747647191632,neutral,0.9952705735247196,neutral,0.4882292732855681
43,A man and woman walking away from a crowded street fair.,There are a group of men walking together.,contradiction,neutral,0.3385931026496623,entailment,0.6971625447965446,contradiction,0.9804760813713074,contradiction,0.976919924522387,neutral,0.9989488604346312,contradiction,0.5414534288638689
44,"A man on stilts in a purple, yellow and white costume.",A man is performing on stilts.,entailment,contradiction,0.3413723146887882,entailment,0.5695257135057155,entailment,0.7953915596008301,neutral,0.5733382826704662,neutral,0.966032141064144,entailment,0.7389969293756398
45,A young woman with glasses sits at the end of a row of seats and speaks into a microphone.,A young woman wearing glasses,entailment,entailment,0.3658621736719101,entailment,0.4746623449861268,entailment,0.9728255867958068,entailment,0.9646016560376308,entailment,0.9955808781809822,entailment,0.8628454452405322
46,Two friends walk down the street with a stuffed animal.,Two friends are walking on the sidewalk.,entailment,neutral,0.3532641554710656,neutral,0.5986371653881709,entailment,0.5182327032089233,neutral,0.7291823772469961,neutral,0.9994531743636642,neutral,0.5015353121801432
47,Two men and one woman are dressed in costume hats.,the people are swingers,neutral,contradiction,0.3977449823180139,contradiction,0.4071300861322381,neutral,0.9336003065109252,neutral,0.6446063989807047,neutral,0.8972765670276627,neutral,0.834186284544524
48,People judge a gray and white dog in a show.,A dog is being judged for first place in a show.,neutral,entailment,0.3497280099482085,neutral,0.5301806652327931,neutral,0.992570459842682,neutral,0.9963521917626575,neutral,0.9992757902065924,neutral,0.5363357215967247
49,Eight people are sitting on a long boat on a sunny day.,Morning ride on boat,neutral,contradiction,0.3510563471888528,contradiction,0.5302842055249962,entailment,0.5781416893005371,neutral,0.67129919151213,neutral,0.9995096228242089,neutral,0.7993858751279427
50,A picture of two little boys holding books.,A picture of children with books.,entailment,entailment,0.3483300252886158,entailment,0.440758989873366,entailment,0.9922547340393066,entailment,0.9786079360800042,neutral,0.934278504978356,entailment,0.9672466734902764
51,"A woman in her early fifties walks by herself in the subway, another woman is not far behind.",back in the fifties a woman could walk by herself in the subway.,contradiction,entailment,0.3606460668964631,neutral,0.4831365230478995,entailment,0.9018306732177734,entailment,0.9436007066136796,neutral,0.9968868271037462,neutral,0.6704196519959058
52,"A man is standing in what appears to be a parking lot and shaving his face, while his dog looks at the ground near his feet.",A women is walking with a man,contradiction,contradiction,0.3563103917088688,entailment,0.7165523879390392,contradiction,0.9703558683395386,contradiction,0.9230368796161014,neutral,0.942988160095134,contradiction,0.5721596724667349
53,A white dog with a life vest accompanies a man in a boat.,man eats carrot,contradiction,contradiction,0.3992702168171445,contradiction,0.6412482398464946,contradiction,0.9998010993003844,contradiction,0.9965130657769996,contradiction,0.5383904384517353,neutral,0.617195496417605
54,A young girl in a pink shirt sitting on a dock viewing a body of water.,An old woman viewing a body of water.,contradiction,neutral,0.370947826764583,entailment,0.6563874019781821,contradiction,0.9994816184043884,contradiction,0.9930233901943172,neutral,0.9822189560310016,contradiction,0.6939611054247697
55,A bunch of happy children having fun swimming and one boy is showing off his talent with a back flip.,Kids are having fun,entailment,entailment,0.3734102659318244,entailment,0.5369980844367572,entailment,0.925039291381836,entailment,0.9694163682957612,entailment,0.994332569820357,entailment,0.9437052200614124
56,"Two cyclists, in yellow, are competing in a race.",A Mustang and a Corvette are competing in a drag race.,contradiction,contradiction,0.3630190363018581,contradiction,0.6231247012943365,contradiction,0.9765114188194276,contradiction,0.9954141187284324,contradiction,0.8818513011404434,contradiction,0.6888433981576254
57,The backside of a woman leaning against the guard rail of a passenger boat looking out at the open ocean.,The woman is driving her car on the highway.,contradiction,entailment,0.3767381873115504,contradiction,0.966032627330319,contradiction,0.999980092048645,contradiction,0.9992970913158852,contradiction,0.9808360664447364,contradiction,0.8607983623336745
58,A police vehicle in an urban area.,A cop car in a suburban area,contradiction,entailment,0.4259256690984352,contradiction,0.3852837949416638,contradiction,0.9926624298095704,contradiction,0.9464983583466018,neutral,0.99910162697889,contradiction,0.6141248720573184
59,6 men in work jumpsuits and 1 man in an orange jumpsuit are walking next to green and red loading docks.,All 7 men are best friends.,neutral,contradiction,0.3937710165681691,neutral,0.968565027175122,neutral,0.95773047208786,neutral,0.6900560276457761,contradiction,0.7169675768333841,neutral,0.924257932446264
60,This man is walking past a wall that has art on it.,A man walks past a wall mural.,entailment,contradiction,0.3843655803910635,neutral,0.4049884089370401,neutral,0.4999775290489197,neutral,0.7351392959980524,neutral,0.999423253842042,entailment,0.5844421699078812
61,A black dog has just jumped into a swimming pool.,A dog jumped into a pool to cool off.,neutral,contradiction,0.3778242905896133,neutral,0.5860802552977407,neutral,0.9919530749320984,neutral,0.9682728022527392,neutral,0.9980013198266046,neutral,0.6693961105424769
62,A ballerina in a black dress and tights dances in front of a concrete wall.,a man dancing,contradiction,entailment,0.3699012960051649,entailment,0.4510022504327377,contradiction,0.6980948448181152,contradiction,0.9398043450407164,contradiction,0.8214619420227962,contradiction,0.4974411463664278
63,there is a lady standing and six people laying on a gym floor.,There are seven people in the gym.,entailment,contradiction,0.3615294922880172,contradiction,0.3972429026885653,entailment,0.923165500164032,entailment,0.9108705593380034,neutral,0.9922341327782592,entailment,0.7922210849539406
64,A couple is back to back in formal attire.,Two people are facing away from each other.,entailment,entailment,0.4029634677808587,contradiction,0.4765973400831734,entailment,0.920146644115448,contradiction,0.913588434678172,entailment,0.5728392171411424,entailment,0.8781985670419652
65,A biker pops a wheelie along side the colorful wall.,A person is riding a bike near a wall.,entailment,entailment,0.3490179226701327,entailment,0.8397183839555324,entailment,0.976561427116394,entailment,0.9731407526526652,entailment,0.9387590495033034,entailment,0.9273285568065508
66,A street vendor selling cupcakes.,There is a person outside in this picture,entailment,contradiction,0.3641484734469862,entailment,0.9765577615014052,entailment,0.9979873895645142,entailment,0.9709018618057746,neutral,0.9469897097607756,entailment,0.4923234390992835
67,An infant napping in it's crib in pajamas.,A baby is sleeping in a crib with its blanket.,neutral,neutral,0.3814651274186764,contradiction,0.6699509585682013,entailment,0.7306034564971924,neutral,0.9895588237026438,neutral,0.9971195238552348,neutral,0.7512794268167861
68,A couple kissing in front of a black Mercedes Benz limousine,A couple kissing in front of a car,entailment,neutral,0.3478274826110145,contradiction,0.4233351381965408,entailment,0.9597073197364808,entailment,0.7053256792651875,neutral,0.9707925104327944,entailment,0.9611054247697032
69,A group of people in blue pants and shirts in motion.,There are people moving.,entailment,contradiction,0.3791781724716466,entailment,0.8467255891238562,entailment,0.994978964328766,entailment,0.9843778071346122,entailment,0.7893710656680126,entailment,0.9355168884339816
70,A father and children ride bikes in city street.,A woman and her daughters ride their bikes.,contradiction,contradiction,0.4139601823028863,contradiction,0.4825178046635365,contradiction,0.995253324508667,contradiction,0.9915254355237756,neutral,0.9988659500212468,contradiction,0.6008188331627431
71,a poor looking person with white cream smeared around his eyes sitting on a backpack.,A dirty man with some product under his eyes is sitting on a pillow.,contradiction,contradiction,0.4238800459405988,entailment,0.5965108228206153,contradiction,0.7638357877731323,entailment,0.4528178455726015,neutral,0.997703890800808,contradiction,0.5670419651995906
72,A man sleeping on a chair with a newspaper on his chest.,the man is a farmer,neutral,contradiction,0.379639103798749,neutral,0.8774923689298392,neutral,0.9944532513618468,neutral,0.9775053551491368,neutral,0.9972986984987336,neutral,0.8802456499488229
73,A boy in a gray hoodie and black cap holds up an American flag.,A person is holding an American flag.,entailment,neutral,0.3912233944550092,entailment,0.6543669026918495,entailment,0.9792537689208984,entailment,0.974106459044324,entailment,0.7642856746555124,entailment,0.9795291709314228
74,A young boy asleep in a stroller.,A young boy is taking his afternoon nap.,neutral,neutral,0.3566202374861865,neutral,0.524238742589576,neutral,0.9911960363388062,neutral,0.9864315465855984,neutral,0.9981030672554392,neutral,0.6438075742067554
75,"Neck and neck to the finish line, every competitor has been training for this race.",The competitors have trained very hard and are all very close to the finish line.,entailment,contradiction,0.3905226029618083,neutral,0.6184037085846289,neutral,0.930568277835846,neutral,0.6644318787957897,entailment,0.5275971605377653,entailment,0.8311156601842374
76,A football team wearing purple and white trying to stop the runner with the ball.,Lacrosse players celebrate a victory.,contradiction,contradiction,0.3664477780696918,neutral,0.4860900187090873,contradiction,0.9994888305664062,contradiction,0.9988424693979496,neutral,0.9989381908187284,contradiction,0.646878198567042
77,Many small sailboats sitting at a dock.,Many small sailboats docked.,entailment,neutral,0.370913176389641,neutral,0.4141768240323444,entailment,0.9808066487312316,entailment,0.9298120156235032,neutral,0.9922723982316362,entailment,0.9119754350051176
78,One biker is running with their bike while another is riding around them.,The people are part of a club,neutral,neutral,0.3574670513735557,neutral,0.4977149992442533,neutral,0.9812296628952026,neutral,0.9078645978267512,neutral,0.9991947294045334,neutral,0.8659160696008188
79,A person wearing an orange shirt with a backpack on looking across a segment of lush green trees.,A person is meditating and looking at the peaceful lush green trees.,neutral,neutral,0.3787115313514081,neutral,0.5356513411445899,neutral,0.9612428545951844,neutral,0.9881071033861198,neutral,0.999424446234649,neutral,0.7952917093142272
80,Two men fight in a ring while spectators look on.,Boxers fight as the crowd screams.,neutral,neutral,0.3573306824071067,contradiction,0.6658845243561874,neutral,0.956451416015625,neutral,0.9249842672787072,neutral,0.9991843581567934,neutral,0.5854657113613101
81,Girls playing soccer competitively in the grass.,Nobody is playing soccer.,contradiction,entailment,0.3727491886200612,contradiction,0.502802199087676,contradiction,0.9998408555984496,contradiction,0.9988256077015762,contradiction,0.5369329245516169,contradiction,0.9631525076765608
82,Two gray dogs running in green grass.,Two gray dogs are running.,entailment,entailment,0.450155182125862,entailment,0.5551734629513657,entailment,0.9773330688476562,entailment,0.9791719880728926,entailment,0.9954815165019798,entailment,0.977482088024565
83,"Five men in red shirts, in a line, on a basketball court, four with hands on their hearts, and same four looking upward.",A team of basketball players are on the court.,entailment,contradiction,0.4018251726820429,neutral,0.4616668460570855,entailment,0.7314468026161194,neutral,0.7038887913270041,neutral,0.9982920723712074,entailment,0.5435005117707267
84,"A bride, a groom, 3 guys, and 3 women.",The unrelated people wander aimlessly.,contradiction,entailment,0.3573934902694977,contradiction,0.8570240837332175,contradiction,0.996443212032318,contradiction,0.9814481030738348,neutral,0.9944639984469812,neutral,0.5312180143295804
85,"A group of asian women in sports attire, and one woman in the center is wearing a baseball cap.",Men are playing with a dog,contradiction,entailment,0.3476246579774252,entailment,0.515905055608426,contradiction,0.99933260679245,contradiction,0.9983276051925544,contradiction,0.9843358029365564,contradiction,0.6407369498464688
86,A snowboarder is jumping over a snow slope.,A girl jumps her green snowboard over a slope.,neutral,contradiction,0.3777567805133843,contradiction,0.5326666878995591,neutral,0.9890824556350708,neutral,0.982813666031095,neutral,0.9987380377449137,neutral,0.6949846468781986
87,a group of people on a dock lowering into the water a boat with teal and purple decorations.,The group was getting ready to go fishing on the boat.,neutral,neutral,0.3624881111335467,neutral,0.6624747105514379,neutral,0.9801325798034668,neutral,0.9716662506373172,neutral,0.9992623228876418,neutral,0.8290685772773797
88,A young girl in a bathing suit drinking a beverage in a green bottle.,The girl is drinking milk from a sippy cup.,contradiction,neutral,0.3502445364214413,contradiction,0.5916179005792578,neutral,0.9751704335212708,contradiction,0.8756546727692487,neutral,0.9945120991487746,neutral,0.5547594677584442
89,Two people are sitting at a table outside of a building.,Two people are sitting eating lunch,neutral,neutral,0.3502842840437213,contradiction,0.8389757412948536,neutral,0.98809415102005,neutral,0.9887269273534204,neutral,0.999459372691636,neutral,0.8474923234390993
