3d6d00cd-e2d9-46a7-8174-dba253d7f191,4,2,5,1,3,4,4,4,2,2,2,1,3,2,3,5,1,3,2,5,5,2,3,4,1,2,4,4,1,1,3,4,5,1,1,3,1,1,3,2,2,5,3,3,2,2,2,2,2,4,5,3,2,5,5,4,2,4,1,1,2,2,2,1,4,2,2,2,5,4,2,5,2,3,2,5,2,5,4,4,4,2,4,1,2,2,3,5,2,1,4,5,3,1,1,3,4,3,1,2,1,2,3,4,2,5,1,3,4,3,2,1,2,4,3,2,4,1,1,4,4,2,4,5,4,2,4,4,2,3,2
4dfa6647-e14c-4a4b-becb-48ad68cdd715,1,1,5,1,3,5,5,5,2,2,1,1,2,3,4,5,1,2,2,5,5,1,4,4,1,2,3,3,1,1,4,4,4,1,1,4,1,2,4,2,2,5,3,2,1,2,2,1,2,4,5,4,3,4,5,4,2,4,1,2,1,3,1,1,5,2,2,2,5,1,2,3,1,2,2,5,1,5,4,3,4,2,4,1,1,3,4,5,1,1,4,5,3,2,1,2,4,2,2,1,1,2,4,3,2,4,1,4,3,3,2,1,4,3,2,2,3,1,1,4,4,2,4,5,4,2,5,4,2,3,1
22c2a14c-ef77-4076-8577-bf1dfac8fd16,4,2,4,1,3,4,4,4,3,2,2,3,3,3,4,4,2,2,3,4,5,3,3,4,2,3,3,3,2,2,3,5,4,2,2,3,2,3,4,2,2,5,3,3,1,4,3,3,3,3,4,3,3,4,5,4,2,3,2,1,2,3,2,2,4,3,3,2,5,3,3,5,2,3,3,5,1,4,4,3,3,3,3,2,2,3,4,4,3,2,4,4,3,2,2,3,4,3,3,2,2,2,3,3,2,4,2,4,2,3,3,3,3,3,3,2,3,1,2,4,3,2,4,4,5,3,4,3,3,4,3
fb35eb3b-8dbc-446d-a040-4c1045f020fa,5,1,5,1,3,5,4,4,2,2,2,1,3,4,4,5,2,2,2,5,5,3,3,5,2,4,4,4,2,1,2,4,4,1,1,3,3,2,2,2,2,5,3,3,2,2,2,1,2,5,5,2,4,5,5,5,1,1,1,1,1,1,2,2,5,2,3,2,5,3,2,4,2,3,2,5,1,4,4,3,1,3,4,1,1,2,3,5,2,1,4,5,3,3,1,2,5,2,2,1,2,2,2,4,2,4,1,4,2,3,2,2,1,4,4,1,4,1,1,4,1,1,4,5,5,1,3,5,2,5,2
38d75099-6577-4613-844a-842437de6f85,4,4,5,1,3,5,5,4,2,2,1,1,3,3,4,5,1,3,2,5,5,2,3,4,2,2,2,4,2,1,4,5,5,1,1,3,3,2,4,3,3,5,4,4,2,4,2,4,2,3,5,4,4,5,5,5,2,2,1,2,2,2,3,2,4,2,2,1,5,4,2,5,2,2,2,5,1,4,5,4,4,2,5,4,2,4,4,5,1,1,4,5,3,1,1,3,5,2,2,2,1,2,4,3,2,5,1,4,3,3,3,2,2,4,4,2,4,1,2,5,5,2,4,4,4,2,2,5,3,3,2
2e4b25ad-5f64-4c31-996b-3d610edc6632,5,2,4,1,4,5,5,5,2,2,2,2,3,4,4,5,1,2,2,5,5,3,3,4,1,2,4,3,1,1,2,5,2,1,1,4,3,2,4,2,2,5,3,4,1,3,2,3,2,4,5,4,3,5,5,4,2,2,1,2,1,2,4,1,4,2,3,1,5,4,2,5,2,1,2,5,2,4,5,4,4,2,4,2,1,3,4,5,2,2,4,5,3,1,1,2,4,2,1,2,1,3,4,3,1,5,1,2,2,3,1,2,2,3,3,1,4,1,1,5,4,2,4,5,4,2,2,4,3,4,2
5884bd39-7fc7-40ec-825e-aa541b9ee8bf,4,2,5,1,3,5,5,4,2,2,2,1,3,3,4,5,1,3,2,5,5,2,3,4,1,3,3,3,2,1,2,5,5,1,2,3,2,1,3,2,3,5,4,3,1,3,1,2,2,4,5,4,3,5,5,5,2,4,2,2,2,2,2,2,5,2,2,2,5,3,2,5,2,3,2,5,2,3,5,4,5,2,5,1,1,3,3,5,2,1,4,5,3,2,1,3,4,2,2,2,1,3,3,3,2,5,2,3,3,3,2,2,2,3,3,2,3,2,1,5,4,2,5,5,5,2,4,4,2,5,2
56b2b7c0-1770-45d8-be40-03419435717c,4,1,5,1,5,5,5,5,1,2,1,2,3,4,3,5,1,2,2,5,5,2,3,5,2,4,2,4,3,1,3,5,4,1,1,2,1,2,4,2,2,5,4,4,1,2,2,4,1,5,5,4,3,4,5,3,2,4,1,2,1,2,1,1,5,2,2,2,5,4,3,4,1,2,2,5,1,4,5,4,5,1,4,2,1,4,3,5,2,1,4,5,3,1,1,2,3,2,2,2,1,1,4,4,1,5,2,3,2,5,1,2,2,4,4,1,3,1,2,5,4,2,4,5,5,2,5,3,2,5,1
801bbbd5-28e9-4423-84db-83b6a9ecb2d8,2,3,5,1,3,5,3,4,3,2,2,1,3,3,4,5,2,3,2,4,4,3,3,4,2,3,2,3,1,1,4,4,4,1,2,4,2,2,2,3,2,5,3,3,1,4,2,2,2,3,4,2,4,3,5,5,3,3,1,1,2,2,1,1,4,2,2,1,5,4,3,5,2,2,2,4,2,4,4,4,3,2,4,3,2,3,3,5,3,2,4,5,3,1,1,2,4,2,2,2,1,2,3,2,2,5,1,4,1,3,2,2,2,2,2,3,2,1,2,4,3,2,4,4,5,2,2,3,2,4,2
2995cc3e-9d87-4ade-b3fe-47d98a3f9009,4,1,5,1,3,5,5,4,1,3,2,1,3,2,4,5,1,3,4,5,4,2,3,4,1,3,3,3,3,1,5,4,5,1,1,3,1,2,2,2,3,5,3,3,3,5,3,2,1,5,5,2,2,4,5,4,2,3,1,1,2,2,2,1,5,2,3,1,5,3,2,5,2,2,2,5,1,5,5,4,4,1,2,1,1,3,3,5,1,1,5,5,3,1,1,3,5,2,2,1,2,1,2,3,1,5,1,3,2,3,3,2,4,2,3,1,3,1,1,4,4,1,5,5,5,2,5,5,2,3,1
3cbafda2-c52d-4119-8aaa-0bf3adbbff38,3,2,5,1,3,5,3,5,1,1,2,3,3,3,3,5,2,3,2,5,5,2,3,4,1,3,3,4,1,1,3,5,4,1,4,3,1,1,4,1,1,4,3,2,1,2,3,2,3,4,5,4,4,1,5,5,4,1,2,2,1,2,2,2,5,4,2,1,5,2,2,5,3,2,3,5,2,3,5,4,4,2,4,1,1,2,3,5,2,2,4,5,3,1,1,3,1,4,2,1,1,4,4,3,2,5,1,3,3,3,2,1,5,4,4,1,3,1,1,4,2,2,3,5,5,2,3,3,3,4,3
34ca6be3-19ce-472f-969b-51acca79e90d,5,4,5,1,4,4,4,5,2,4,2,2,4,2,5,5,1,2,2,5,5,2,4,4,1,3,4,4,2,1,5,5,4,1,2,4,1,2,4,2,4,5,4,5,1,4,2,2,2,5,5,4,4,5,5,4,4,4,1,2,2,2,2,2,5,4,4,1,5,4,4,5,2,2,2,5,2,4,5,4,5,2,5,5,1,4,4,5,2,2,4,5,3,1,4,2,4,2,2,2,1,4,4,4,2,5,2,4,4,3,2,2,2,1,4,1,4,2,1,2,1,4,4,5,5,2,5,5,4,5,2
9e0eae3c-0b94-4d4f-ae2e-1d53c3090069,3,2,5,1,3,4,3,3,2,2,2,2,4,3,3,4,1,2,3,5,3,2,2,2,2,3,2,4,4,2,3,5,5,1,1,3,1,3,3,4,3,2,5,4,1,4,2,4,4,3,4,4,3,5,4,3,3,3,1,1,2,4,1,1,4,4,4,2,5,4,3,5,1,2,3,5,3,3,3,4,2,3,3,1,3,2,3,5,2,1,4,3,3,1,3,2,4,3,2,3,3,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,1,4,5,3,5,4,3,1,4,3,4,3,2
ad4d71bc-341c-40e1-909d-5a145e572b3f,4,4,4,1,3,5,5,4,2,2,2,2,3,4,5,5,2,2,2,5,4,2,3,4,1,2,4,4,3,1,3,5,5,1,1,3,4,2,4,5,2,4,4,4,3,4,2,5,3,5,5,2,4,4,2,5,4,2,1,2,1,3,1,1,5,2,2,2,5,4,1,5,2,2,2,1,1,5,5,4,4,4,5,2,2,2,3,5,2,1,4,5,3,1,2,3,4,4,2,1,2,3,2,4,2,5,1,4,4,3,2,2,2,4,4,1,4,2,1,5,4,4,4,5,5,1,2,4,2,3,2
bc3c7eb2-6d78-4812-a752-31ca07c45a2f,5,1,5,1,5,5,3,1,1,4,1,2,2,2,5,5,1,1,1,5,4,5,3,4,1,2,4,2,2,1,2,5,5,4,1,3,1,2,5,2,3,4,3,2,1,5,1,4,1,3,5,4,3,5,5,4,1,2,1,4,1,2,1,1,5,2,3,1,5,3,4,5,2,1,3,5,1,5,5,4,4,3,5,1,1,3,4,5,1,1,5,5,3,1,2,2,5,4,2,1,2,1,4,2,2,5,4,4,4,4,2,2,2,4,4,2,2,1,1,4,3,2,3,5,5,1,3,5,2,5,1
5b65160e-224c-406b-9658-dc84803561ba,2,1,4,1,3,4,5,4,2,1,1,1,3,1,3,5,1,1,2,5,4,1,3,4,1,1,1,2,1,1,1,4,3,1,1,3,1,1,4,2,1,5,3,2,1,2,1,2,1,4,5,1,2,4,5,4,2,4,1,1,1,2,1,1,4,2,2,2,5,3,1,4,2,1,1,5,1,4,4,4,4,3,2,2,1,2,3,5,1,1,4,5,3,1,1,2,3,2,1,1,1,1,2,1,1,5,1,4,1,3,2,1,2,1,2,1,1,1,1,4,3,1,4,4,5,2,1,4,2,4,1
29e20517-5b54-495f-8472-f7a58ba649bc,5,2,5,1,3,5,5,5,1,3,1,1,5,5,5,5,1,2,5,5,5,1,5,5,1,1,1,1,1,1,1,5,5,1,1,5,1,1,5,1,5,5,5,5,1,3,5,3,1,5,5,3,3,5,5,4,2,5,1,1,1,1,1,1,5,5,2,1,5,5,3,5,1,1,5,5,1,5,5,5,5,1,5,1,1,4,5,5,1,1,4,5,3,2,1,4,5,5,1,1,1,1,3,1,2,5,1,3,2,3,2,1,5,1,4,1,3,1,1,5,5,5,5,5,5,3,1,5,3,5,1
f6ef33af-32d8-4d60-b968-df06e7aa6f70,4,2,5,1,3,5,5,5,1,2,1,2,3,2,5,4,1,2,1,5,5,1,4,5,1,4,4,4,2,1,2,5,3,1,2,4,1,1,4,2,4,5,4,4,1,4,1,1,2,4,5,3,2,5,5,4,2,2,1,2,1,2,1,1,5,2,2,1,5,5,2,5,2,2,2,5,2,4,5,4,4,1,5,4,1,2,2,5,1,1,4,5,3,2,2,3,5,2,2,2,1,4,3,4,1,4,1,4,2,3,2,2,2,4,4,1,4,1,1,5,2,2,4,5,5,2,5,4,4,2,2
938dcef1-53cf-4dbd-b38e-4c5d1b5a36e5,4,4,3,1,4,4,4,3,2,4,4,1,3,3,4,5,3,2,4,3,4,2,3,2,2,3,4,4,1,4,4,5,3,1,1,5,2,2,2,2,2,4,4,2,1,3,3,2,3,4,3,3,3,2,5,2,4,3,2,2,2,3,2,4,3,4,3,2,5,3,4,3,2,2,3,5,2,4,4,4,4,3,4,1,2,3,3,4,2,3,3,4,4,1,2,2,5,2,4,2,4,3,4,4,2,4,1,3,3,4,2,3,3,3,2,2,3,2,2,3,3,4,4,4,4,3,2,4,2,3,3
247b243c-7608-4ad6-8417-edf72a241cf7,5,3,5,1,3,2,5,4,1,4,2,4,4,3,2,3,4,3,3,3,3,4,1,2,3,1,2,2,2,3,3,4,4,1,1,2,2,4,3,4,4,3,2,3,2,1,4,2,4,4,5,3,3,5,5,3,2,1,1,1,2,5,5,2,3,3,3,1,4,3,3,4,2,4,3,4,3,5,4,5,4,3,3,3,4,4,3,4,1,4,4,3,3,1,3,3,4,3,3,3,3,2,4,3,4,4,1,4,3,2,2,3,2,4,4,3,4,4,4,3,3,4,2,3,3,3,4,2,1,2,3
79eedf29-0b9b-43d5-92b2-824a43f469c9,3,3,5,1,3,5,4,5,3,4,1,1,3,3,3,5,1,3,1,5,3,3,3,4,1,3,4,4,1,1,3,5,5,2,1,3,3,2,4,2,2,5,3,3,1,4,2,2,1,4,5,4,3,5,5,4,3,4,1,2,2,2,2,2,4,3,2,1,5,3,3,4,3,1,2,4,1,4,4,4,4,3,4,3,1,4,3,5,3,2,4,5,3,1,1,3,3,3,2,1,1,4,4,4,2,4,1,4,3,3,2,2,2,4,4,1,4,1,1,4,3,3,4,4,4,3,5,5,2,3,2
078debc1-a6b0-4b36-8b60-13f283040792,3,5,5,3,1,4,3,3,4,3,5,5,3,3,3,4,4,4,3,4,4,4,4,4,3,4,2,5,4,4,4,5,4,4,2,5,4,3,4,4,4,5,5,4,1,5,4,4,4,4,4,3,4,5,1,5,4,4,4,3,3,3,5,3,4,1,4,5,5,2,4,4,2,5,4,5,3,4,4,5,4,5,4,5,4,3,4,3,4,4,5,5,3,5,4,4,5,4,3,4,4,3,5,4,4,4,3,5,4,1,5,4,3,4,4,4,3,3,2,4,4,4,4,4,5,4,5,4,3,5,4
b15281fb-ecda-41ea-8ef0-36a221e35192,4,3,5,1,4,4,4,5,1,1,1,2,3,4,5,5,1,2,3,5,5,2,5,5,1,3,2,2,4,1,5,5,5,1,2,3,1,2,2,1,4,5,4,4,1,4,3,4,2,5,5,2,2,4,5,4,4,4,2,1,1,1,2,2,5,4,5,1,5,4,2,5,1,3,3,5,1,4,5,5,4,3,5,1,2,4,4,5,2,1,4,5,3,2,1,2,5,4,2,2,1,1,3,2,1,4,1,3,2,3,1,1,2,2,4,1,2,1,2,5,4,3,5,4,5,2,2,4,3,4,2
44cc8c4a-15ec-47cd-a748-c698afe70f0e,2,3,5,1,3,3,3,4,2,3,2,1,3,3,3,5,2,2,4,4,3,2,4,5,1,2,2,2,2,2,3,5,3,2,1,3,2,3,4,1,2,3,3,2,2,3,2,2,2,4,5,1,4,4,5,3,3,3,1,2,2,2,3,2,4,2,2,1,5,4,2,4,1,1,2,5,2,4,3,4,4,2,3,2,1,3,3,4,1,3,4,4,3,2,2,4,4,1,3,4,1,1,3,2,2,4,1,3,3,3,1,3,2,2,3,1,2,2,1,4,3,3,4,4,3,2,2,3,2,5,2
90e28336-579d-4761-a9bb-ee244bc9e4f4,3,2,4,1,3,4,4,4,2,1,1,2,3,2,3,5,1,2,2,5,5,2,3,3,1,3,1,2,2,1,1,4,3,1,1,3,3,2,3,2,2,5,3,3,3,3,1,2,2,3,5,2,3,5,5,4,2,2,1,1,2,2,2,2,4,2,2,1,5,3,2,4,2,2,2,4,1,3,5,4,4,2,4,3,2,3,3,5,2,1,4,5,3,1,2,2,3,2,2,2,1,1,2,2,2,5,1,3,3,3,2,2,2,2,3,2,3,2,1,4,3,2,4,4,4,2,4,4,2,3,2
87cd46ac-9a2b-4460-87fc-8ffb156d2359,2,2,3,1,3,4,3,4,3,1,2,2,3,3,3,5,1,2,2,4,3,3,3,3,2,2,3,3,1,1,3,4,3,1,2,2,1,1,3,1,3,5,4,3,2,3,2,2,2,4,5,4,2,4,4,3,2,4,2,1,1,2,2,2,4,2,2,3,5,2,2,4,2,4,2,5,2,4,4,5,3,2,3,2,1,3,3,5,3,1,2,3,3,1,2,2,2,3,1,2,1,1,2,3,2,4,1,2,3,4,2,2,3,3,3,2,3,1,2,4,3,2,3,4,4,2,3,4,2,4,2
786a6eba-1359-454a-86ea-22e2d5b3aa30,4,3,4,2,1,4,5,3,1,1,2,2,2,3,4,5,1,2,3,4,4,2,5,4,3,3,4,4,2,2,5,5,5,2,2,4,1,2,4,2,2,5,5,4,2,3,2,2,2,4,4,4,4,5,5,4,2,4,1,2,2,1,1,1,4,4,3,2,5,4,2,5,2,1,2,5,1,4,2,4,4,2,5,2,2,2,4,5,1,1,5,3,3,1,2,2,4,3,5,3,3,2,3,4,2,3,2,3,2,3,2,1,3,4,4,1,4,1,1,5,5,5,3,5,3,2,2,3,2,5,2
b17d0fbc-e8d2-4e7b-8d86-deabf9f0642d,5,4,5,1,3,5,5,5,2,3,1,1,3,2,5,5,1,4,1,5,5,3,3,4,1,4,2,4,1,1,3,5,4,1,1,3,2,1,2,2,2,5,3,2,1,4,1,1,1,5,5,4,4,5,5,5,2,4,1,1,1,2,1,1,5,2,2,1,5,4,1,4,1,2,2,5,1,4,5,4,4,2,2,1,1,4,3,5,1,1,4,5,3,1,1,4,5,2,1,1,1,2,2,4,1,5,1,5,3,3,4,1,1,4,4,1,4,1,1,5,1,4,5,5,5,2,5,5,1,3,2
f6f9e9cd-61e3-44ad-ba15-8998846f86a8,4,2,4,1,3,4,4,4,2,2,1,2,3,3,4,4,2,2,2,5,4,2,2,4,1,2,2,2,2,1,2,5,4,1,2,3,3,2,2,2,2,4,3,2,2,2,4,2,2,3,5,2,2,5,5,4,2,2,1,2,2,2,2,2,4,3,2,1,5,2,2,5,2,2,2,5,2,4,4,2,2,3,4,2,1,2,3,5,2,2,4,4,3,2,2,2,4,2,4,4,2,2,2,2,2,4,2,3,2,3,2,2,2,2,3,2,2,2,2,5,4,2,5,2,4,2,3,5,2,4,2
33d3dc9a-783a-494a-90ec-aa459b13d2ce,4,1,5,1,3,4,4,4,1,1,1,2,4,1,4,5,1,2,2,5,5,4,3,4,1,4,4,4,1,1,5,5,4,1,1,4,2,2,3,2,3,5,3,4,1,4,1,1,1,5,4,4,2,5,5,5,2,4,2,2,1,2,1,2,4,2,2,2,5,4,2,5,2,5,2,5,1,5,5,4,4,3,4,4,1,4,3,5,1,1,5,5,3,1,2,2,5,3,2,1,2,1,4,3,2,5,2,4,2,3,2,2,2,4,4,2,4,1,1,5,1,1,5,4,5,1,5,4,2,3,2
dfcc8b7d-d091-4ed0-a8e6-3ed494a49dea,4,2,5,1,4,5,5,4,2,4,2,2,5,4,5,5,2,4,2,5,5,2,4,5,1,2,4,4,4,1,5,5,5,2,1,4,2,4,4,2,4,5,5,4,2,5,4,4,2,5,5,2,2,4,5,5,2,4,2,2,2,2,2,1,5,2,4,2,5,2,2,5,2,1,2,5,1,5,5,4,4,4,5,1,2,4,4,5,2,1,4,5,4,2,1,4,5,2,2,1,1,1,4,4,2,5,1,4,4,4,1,2,1,4,4,2,4,4,1,4,5,2,4,5,4,2,5,5,4,5,2
47a8ba39-5c68-4f3c-be78-19d18b61868b,4,3,5,1,3,4,4,5,3,3,1,1,3,3,5,5,2,3,2,3,4,3,5,2,1,3,3,3,2,1,4,4,3,3,1,3,1,2,5,2,4,4,4,4,3,4,3,2,2,4,4,3,2,4,5,4,4,4,1,1,3,2,2,1,4,2,3,3,5,3,3,5,3,3,3,5,1,4,4,3,2,3,3,2,1,2,4,5,3,1,4,5,3,1,1,3,3,1,3,1,1,2,3,3,1,5,1,3,1,3,2,1,3,2,3,3,3,1,2,4,2,3,5,3,5,1,5,4,1,3,3
e6c45fc4-835b-42e2-af3e-5bd5bde7005e,3,2,4,1,3,4,5,3,2,2,2,1,5,2,4,4,2,2,2,5,4,3,3,4,1,3,2,2,1,1,3,4,4,1,1,4,1,2,3,1,2,4,4,2,1,2,3,2,3,4,5,2,2,4,5,2,2,2,1,2,3,2,2,2,5,2,2,2,5,4,2,4,1,3,2,5,2,4,4,4,4,2,3,5,2,2,4,4,1,1,4,4,3,1,1,4,4,2,2,2,2,2,2,2,2,5,1,3,3,3,2,2,1,2,2,1,1,2,1,5,4,2,3,4,4,2,4,4,2,3,2
32935167-7ab5-4379-890b-6ba9c658c73a,5,1,5,1,3,5,5,5,1,3,2,2,4,3,4,5,1,2,2,5,5,2,3,4,1,2,3,2,1,1,4,5,5,1,1,4,1,1,3,5,3,5,4,2,1,2,1,3,1,4,5,4,3,5,5,3,2,2,1,1,1,2,3,1,5,2,2,1,5,3,1,5,1,2,2,5,1,5,4,5,3,2,5,1,2,3,4,5,1,1,3,5,3,1,1,2,4,2,1,1,2,3,3,2,1,5,1,2,2,4,2,1,2,2,2,1,3,1,1,4,2,1,5,5,5,2,4,4,2,4,2
6b9b8839-3124-4b32-90cf-24ca837863d6,4,2,5,1,3,5,5,4,2,2,2,1,3,3,3,5,1,2,2,5,5,2,3,4,1,2,2,2,2,1,5,3,3,1,1,3,3,2,4,2,2,5,3,3,1,2,2,4,1,3,5,4,2,5,5,4,2,2,1,2,1,2,3,1,4,3,3,2,5,3,2,4,1,2,2,5,1,4,4,4,4,2,4,2,1,2,3,1,2,1,4,5,3,1,1,2,4,1,1,1,1,1,2,1,1,5,4,4,1,3,2,2,2,2,2,2,2,1,1,4,2,2,4,5,4,1,1,4,2,3,1
377f3227-2559-41fa-ab77-350bc448181f,4,1,5,1,3,5,4,4,2,2,1,2,3,2,4,5,1,2,1,5,5,3,3,4,1,3,4,4,2,2,4,5,5,2,1,4,3,2,3,4,2,5,4,4,1,2,1,2,1,3,5,3,2,5,5,4,2,4,1,2,3,2,2,1,4,2,3,2,5,4,3,5,1,2,2,5,2,4,5,4,4,3,5,3,1,4,4,5,2,1,4,5,3,2,1,2,4,1,2,2,1,2,2,4,2,5,2,4,1,3,2,2,1,4,3,2,4,1,1,5,4,2,5,4,4,2,2,4,2,4,1
64049554-b2a6-4304-94b1-818f1a727ded,4,2,5,1,3,5,4,4,2,2,1,1,2,2,3,5,1,2,2,4,5,2,3,3,1,3,4,4,1,1,2,5,5,1,1,3,3,2,4,2,1,5,3,4,1,2,2,2,1,4,5,2,2,5,5,4,2,4,1,1,1,2,2,1,5,2,2,1,5,4,1,5,1,1,2,5,1,5,5,4,4,2,4,2,1,4,3,5,2,2,4,5,3,1,1,2,4,2,2,2,1,2,2,4,2,5,1,4,3,3,2,2,1,2,4,2,4,1,1,4,4,2,5,5,5,2,2,4,2,4,1
a7c45bed-6ebe-41b9-8d43-813cd5a4c3ad,4,2,5,2,3,5,4,5,2,4,2,2,3,3,4,5,1,2,2,5,5,2,4,4,1,2,4,3,1,1,2,4,5,1,1,4,3,2,3,2,4,5,2,3,1,4,2,4,2,4,4,4,2,4,5,2,2,4,1,1,2,2,1,2,4,2,2,1,5,5,3,4,2,1,2,5,2,4,5,4,4,2,5,2,1,3,2,5,2,2,4,5,3,1,2,3,5,2,2,1,1,3,3,3,2,5,1,4,2,3,2,2,3,3,4,1,3,2,1,4,4,2,4,5,4,2,5,5,2,4,2
