sample_id,sentence_1,sentence_2,gold_label,machine_0_pred,machine_0_confidence,machine_1_pred,machine_1_confidence,machine_2_pred,machine_2_confidence,machine_3_pred,machine_3_confidence,machine_4_pred,machine_4_confidence,agg_human_label,agg_human_confidence
30,There are two people sweeping a sidewalk in this picture.,The man is clearing leaves from the sidewalk.,neutral,contradiction,0.3333333333333333,contradiction,0.498464373543027,neutral,0.422425387202118,contradiction,0.752788670695856,neutral,0.9993489855619152,neutral,0.714431934493347
31,The dogs ran around the dirt racetrack.,Dogs are humping each other.,contradiction,contradiction,0.3333333333333333,neutral,0.4414516247272341,neutral,0.44844330463986,neutral,0.874641512823065,contradiction,0.9330173848767288,contradiction,0.6980552712384852
32,"A man is sitting in front of a harpsichord, and a woman is preparing to sing.",a boy covers his ears,contradiction,neutral,0.3333333333333333,entailment,0.6648163042327481,contradiction,0.529177295212782,contradiction,0.999171150807776,neutral,0.9977477609051364,neutral,0.7379733879222109
33,Two people dressed in red and white wait at the horse track with a horse.,The people at the track are outdoors.,entailment,entailment,0.3333333333333333,entailment,0.878999850328786,entailment,0.52629575424515,entailment,0.855147039910246,neutral,0.9995851405979694,neutral,0.5475946775844421
34,A person is standing next to a wooden fence with flowering trees nearby.,The bare tree branches rattle in the wind.,contradiction,neutral,0.3333333333333333,contradiction,0.474979531287019,contradiction,0.47103939103752,contradiction,0.987114100427966,neutral,0.9991578342208258,contradiction,0.5158648925281474
35,An old woman in a cowboy hat smokes a cigarette.,The old lady is ten feet tall.,contradiction,entailment,0.3333333333333333,neutral,0.8096989096906817,contradiction,0.461175388088878,neutral,0.541163235830135,contradiction,0.9818967929302254,neutral,0.6653019447287615
36,Two soccer players are playing soccer.,Two people play a game.,entailment,neutral,0.3333333333333333,entailment,0.7176802080969079,entailment,0.563781026304523,entailment,0.963685314314221,entailment,0.9946438257284438,entailment,0.9385875127942682
37,A wielder works on wielding a beam into place while other workers set beams.,The wielder is working on a building.,neutral,neutral,0.3333333333333333,entailment,0.4873475612660072,entailment,0.390189655339647,entailment,0.78995088747597,neutral,0.9993752726234596,neutral,0.5005117707267144
38,A man is popping balloons inside a cubicle using a handmade tool.,A man is popping balloons inside a cubicle using a handmade knife.,neutral,neutral,0.3333333333333333,contradiction,0.7524847597539694,entailment,0.384341649021393,neutral,0.76333415854836,neutral,0.997271517094208,neutral,0.6274309109518935
39,a man wearing a gray shirt waving in the middle of a plant nursery,The man does not have a way to get home.,neutral,neutral,0.3333333333333333,neutral,0.8784976557151761,neutral,0.397996465253934,neutral,0.812447692114354,neutral,0.9984895437889764,neutral,0.8137154554759468
40,People were watching the tournament in the stadium.,The people are sitting outside on the grass.,contradiction,contradiction,0.3333333333333333,entailment,0.8710360667035044,contradiction,0.5594128556686,contradiction,0.98807199498147,neutral,0.9983299822341536,neutral,0.5649948822927329
41,Two soccer players on the field running into each other.,There are two people colliding and falling.,neutral,contradiction,0.3333333333333333,neutral,0.4327643727554425,contradiction,0.388629365375602,neutral,0.741396481138377,neutral,0.9588572194606346,entailment,0.5568065506653019
42,Nine men wearing tuxedos sing.,Nine woman wearing dresses sing.,contradiction,contradiction,0.3333333333333333,entailment,0.4155646644101849,contradiction,0.573313123739592,contradiction,0.999734221322118,neutral,0.9944567866202146,neutral,0.4882292732855681
43,A man and woman walking away from a crowded street fair.,There are a group of men walking together.,contradiction,entailment,0.3333333333333333,entailment,0.6973276187501578,contradiction,0.555139469158166,contradiction,0.998077722965512,neutral,0.9989242452394592,contradiction,0.5414534288638689
44,"A man on stilts in a purple, yellow and white costume.",A man is performing on stilts.,entailment,entailment,0.3333333333333333,entailment,0.5699851402483166,entailment,0.427812579640058,neutral,0.765604102417051,neutral,0.962369833391972,entailment,0.7389969293756398
45,A young woman with glasses sits at the end of a row of seats and speaks into a microphone.,A young woman wearing glasses,entailment,entailment,0.3333333333333333,entailment,0.4746595830373818,entailment,0.559830415090258,entailment,0.946422729947762,entailment,0.9953264237046562,entailment,0.8628454452405322
46,Two friends walk down the street with a stuffed animal.,Two friends are walking on the sidewalk.,entailment,neutral,0.3333333333333333,neutral,0.5987225102256667,entailment,0.357604328844574,neutral,0.621275409846397,neutral,0.9994590161845412,neutral,0.5015353121801432
47,Two men and one woman are dressed in costume hats.,the people are swingers,neutral,neutral,0.3333333333333333,contradiction,0.4072757059396081,neutral,0.558710930440361,neutral,0.789825926271528,neutral,0.8814625609726998,neutral,0.834186284544524
48,People judge a gray and white dog in a show.,A dog is being judged for first place in a show.,neutral,contradiction,0.3333333333333333,neutral,0.5306824702368301,neutral,0.568005671548491,neutral,0.997399421140034,neutral,0.9992569577926846,neutral,0.5363357215967247
49,Eight people are sitting on a long boat on a sunny day.,Morning ride on boat,neutral,neutral,0.3333333333333333,contradiction,0.5306918606222765,entailment,0.462527778889723,neutral,0.895158476871392,neutral,0.9995080719363058,neutral,0.7993858751279427
50,A picture of two little boys holding books.,A picture of children with books.,entailment,entailment,0.3333333333333333,entailment,0.4407331359874586,entailment,0.564614269846712,entailment,0.983341454493439,neutral,0.9351794387544976,entailment,0.9672466734902764
51,"A woman in her early fifties walks by herself in the subway, another woman is not far behind.",back in the fifties a woman could walk by herself in the subway.,contradiction,contradiction,0.3333333333333333,neutral,0.4827965279908501,entailment,0.498658471532358,entailment,0.919464490693714,neutral,0.9967381709608224,neutral,0.6704196519959058
52,"A man is standing in what appears to be a parking lot and shaving his face, while his dog looks at the ground near his feet.",A women is walking with a man,contradiction,neutral,0.3333333333333333,entailment,0.716452402814808,contradiction,0.566039412133523,contradiction,0.942601953696052,neutral,0.9395249197493216,contradiction,0.5721596724667349
53,A white dog with a life vest accompanies a man in a boat.,man eats carrot,contradiction,contradiction,0.3333333333333333,contradiction,0.6412951128939768,contradiction,0.573402136115413,contradiction,0.999650557056595,contradiction,0.5374647782309934,neutral,0.617195496417605
54,A young girl in a pink shirt sitting on a dock viewing a body of water.,An old woman viewing a body of water.,contradiction,entailment,0.3333333333333333,entailment,0.6561878057351521,contradiction,0.564877157276715,contradiction,0.999584257227656,neutral,0.9841180073025187,contradiction,0.6939611054247697
55,A bunch of happy children having fun swimming and one boy is showing off his talent with a back flip.,Kids are having fun,entailment,neutral,0.3333333333333333,entailment,0.537028012476624,entailment,0.555013570636272,entailment,0.971894755315145,entailment,0.9943649358722592,entailment,0.9437052200614124
56,"Two cyclists, in yellow, are competing in a race.",A Mustang and a Corvette are competing in a drag race.,contradiction,entailment,0.3333333333333333,contradiction,0.6228147648027529,contradiction,0.432606217368269,contradiction,0.999735944637668,contradiction,0.8926694530399711,contradiction,0.6888433981576254
57,The backside of a woman leaning against the guard rail of a passenger boat looking out at the open ocean.,The woman is driving her car on the highway.,contradiction,neutral,0.3333333333333333,contradiction,0.966055581220844,contradiction,0.573766863999459,contradiction,0.999734761175086,contradiction,0.9790521580565024,contradiction,0.8607983623336745
58,A police vehicle in an urban area.,A cop car in a suburban area,contradiction,contradiction,0.3333333333333333,contradiction,0.3854189833688948,contradiction,0.467462226332254,contradiction,0.998343854426634,neutral,0.9990945325832452,contradiction,0.6141248720573184
59,6 men in work jumpsuits and 1 man in an orange jumpsuit are walking next to green and red loading docks.,All 7 men are best friends.,neutral,neutral,0.3333333333333333,neutral,0.9685702480748838,neutral,0.540363770628008,neutral,0.815794965410334,contradiction,0.7228430369840693,neutral,0.924257932446264
60,This man is walking past a wall that has art on it.,A man walks past a wall mural.,entailment,contradiction,0.3333333333333333,neutral,0.4055218169796667,neutral,0.459613702440794,neutral,0.890540175949434,neutral,0.9994186045758562,entailment,0.5844421699078812
61,A black dog has just jumped into a swimming pool.,A dog jumped into a pool to cool off.,neutral,contradiction,0.3333333333333333,neutral,0.5865223921791374,neutral,0.564161054414391,neutral,0.955984490922712,neutral,0.9980230777899536,neutral,0.6693961105424769
62,A ballerina in a black dress and tights dances in front of a concrete wall.,a man dancing,contradiction,entailment,0.3333333333333333,entailment,0.4505865714921878,entailment,0.380095403849552,contradiction,0.830693643592206,contradiction,0.8243336961462792,contradiction,0.4974411463664278
63,there is a lady standing and six people laying on a gym floor.,There are seven people in the gym.,entailment,contradiction,0.3333333333333333,contradiction,0.3978086850570453,entailment,0.491255927953628,entailment,0.963695034082212,neutral,0.994164721758622,entailment,0.7922210849539406
64,A couple is back to back in formal attire.,Two people are facing away from each other.,entailment,neutral,0.3333333333333333,contradiction,0.4765090499270418,entailment,0.43196333310279,entailment,0.93248306657664,entailment,0.5763903251246395,entailment,0.8781985670419652
65,A biker pops a wheelie along side the colorful wall.,A person is riding a bike near a wall.,entailment,entailment,0.3333333333333333,entailment,0.839482731779181,entailment,0.562413155355914,entailment,0.96737084488955,entailment,0.9543541939062412,entailment,0.9273285568065508
66,A street vendor selling cupcakes.,There is a person outside in this picture,entailment,neutral,0.3333333333333333,entailment,0.9765300773601172,entailment,0.568390241238352,entailment,0.982730805900929,neutral,0.9163383488838156,entailment,0.4923234390992835
67,An infant napping in it's crib in pajamas.,A baby is sleeping in a crib with its blanket.,neutral,contradiction,0.3333333333333333,contradiction,0.6702651234210218,neutral,0.418723193197926,neutral,0.996243648389569,neutral,0.9968255540420988,neutral,0.7512794268167861
68,A couple kissing in front of a black Mercedes Benz limousine,A couple kissing in front of a car,entailment,entailment,0.3333333333333333,contradiction,0.4230888436131713,entailment,0.557187993872189,entailment,0.963511249839496,neutral,0.9712630238702172,entailment,0.9611054247697032
69,A group of people in blue pants and shirts in motion.,There are people moving.,entailment,neutral,0.3333333333333333,entailment,0.8462979177371163,entailment,0.568068398461884,entailment,0.985389604037617,entailment,0.8200835694117011,entailment,0.9355168884339816
70,A father and children ride bikes in city street.,A woman and her daughters ride their bikes.,contradiction,contradiction,0.3333333333333333,contradiction,0.482136737942287,contradiction,0.567487211319081,contradiction,0.999618185242149,neutral,0.9988445508460188,contradiction,0.6008188331627431
71,a poor looking person with white cream smeared around his eyes sitting on a backpack.,A dirty man with some product under his eyes is sitting on a pillow.,contradiction,neutral,0.3333333333333333,entailment,0.5969512220826386,contradiction,0.418644722992718,contradiction,0.827305682277348,neutral,0.9977122959926408,contradiction,0.5670419651995906
72,A man sleeping on a chair with a newspaper on his chest.,the man is a farmer,neutral,contradiction,0.3333333333333333,neutral,0.8775130014913174,neutral,0.569767690575542,neutral,0.997243486593514,neutral,0.9972989374515304,neutral,0.8802456499488229
73,A boy in a gray hoodie and black cap holds up an American flag.,A person is holding an American flag.,entailment,neutral,0.3333333333333333,entailment,0.6544766201790995,entailment,0.567314406156168,entailment,0.977172646567694,entailment,0.7698612077936183,entailment,0.9795291709314228
74,A young boy asleep in a stroller.,A young boy is taking his afternoon nap.,neutral,contradiction,0.3333333333333333,neutral,0.5242686716096148,neutral,0.557890942322801,neutral,0.990395735695488,neutral,0.9981021134686038,neutral,0.6438075742067554
75,"Neck and neck to the finish line, every competitor has been training for this race.",The competitors have trained very hard and are all very close to the finish line.,entailment,entailment,0.3333333333333333,neutral,0.6183700947097052,neutral,0.492876274653182,entailment,0.889421382380858,entailment,0.5125875465610189,entailment,0.8311156601842374
76,A football team wearing purple and white trying to stop the runner with the ball.,Lacrosse players celebrate a victory.,contradiction,neutral,0.3333333333333333,neutral,0.4857681264086378,contradiction,0.540810517769275,contradiction,0.999737854725078,neutral,0.998957204789208,contradiction,0.646878198567042
77,Many small sailboats sitting at a dock., Many small sailboats docked.,entailment,neutral,0.3333333333333333,neutral,0.4141395269533781,entailment,0.512271108217268,entailment,0.969700393957279,neutral,0.9930949998264096,entailment,0.9119754350051176
78,One biker is running with their bike while another is riding around them.,The people are part of a club,neutral,neutral,0.3333333333333333,neutral,0.4980824454691054,neutral,0.560184513226949,neutral,0.994152575170166,neutral,0.9991770848805182,neutral,0.8659160696008188
79,A person wearing an orange shirt with a backpack on looking across a segment of lush green trees.,A person is meditating and looking at the peaceful lush green trees.,neutral,neutral,0.3333333333333333,neutral,0.5357770732160271,neutral,0.548485871654456,neutral,0.995535771730066,neutral,0.9994097216828328,neutral,0.7952917093142272
80,Two men fight in a ring while spectators look on.,Boxers fight as the crowd screams.,neutral,contradiction,0.3333333333333333,contradiction,0.6655524328080751,neutral,0.403036644195515,neutral,0.980938818043959,neutral,0.9991873387881306,neutral,0.5854657113613101
81,Girls playing soccer competitively in the grass.,Nobody is playing soccer.,contradiction,neutral,0.3333333333333333,contradiction,0.5026421591818259,contradiction,0.573661870508788,contradiction,0.999724431813576,contradiction,0.5609779158054383,contradiction,0.9631525076765608
82,Two gray dogs running in green grass.,Two gray dogs are running.,entailment,contradiction,0.3333333333333333,entailment,0.5551608742843296,entailment,0.56784104045941,entailment,0.982334872969634,entailment,0.995647754590203,entailment,0.977482088024565
83,"Five men in red shirts, in a line, on a basketball court, four with hands on their hearts, and same four looking upward.",A team of basketball players are on the court.,entailment,entailment,0.3333333333333333,neutral,0.4617760084974353,entailment,0.418241168278539,neutral,0.84658059379027,neutral,0.9986553660314572,entailment,0.5435005117707267
84,"A bride, a groom, 3 guys, and 3 women.",The unrelated people wander aimlessly.,contradiction,contradiction,0.3333333333333333,contradiction,0.8572950032067732,contradiction,0.56852960075876,contradiction,0.998897112663384,neutral,0.9941156105385262,neutral,0.5312180143295804
85,"A group of asian women in sports attire, and one woman in the center is wearing a baseball cap.",Men are playing with a dog,contradiction,entailment,0.3333333333333333,entailment,0.5159314260029637,contradiction,0.573346358441398,contradiction,0.99972777318503,contradiction,0.9849695312791472,contradiction,0.6407369498464688
86,A snowboarder is jumping over a snow slope.,A girl jumps her green snowboard over a slope.,neutral,neutral,0.3333333333333333,contradiction,0.5326580618523872,neutral,0.548592783301724,neutral,0.996399872075114,neutral,0.9987875080630658,neutral,0.6949846468781986
87,a group of people on a dock lowering into the water a boat with teal and purple decorations.,The group was getting ready to go fishing on the boat.,neutral,neutral,0.3333333333333333,neutral,0.6623894948740086,neutral,0.558424612163387,neutral,0.997242479021475,neutral,0.9992443208294298,neutral,0.8290685772773797
88,A young girl in a bathing suit drinking a beverage in a green bottle.,The girl is drinking milk from a sippy cup.,contradiction,entailment,0.3333333333333333,contradiction,0.5920534325902251,neutral,0.46957641770245,contradiction,0.988366166911022,neutral,0.9942805934381208,neutral,0.5547594677584442
89,Two people are sitting at a table outside of a building.,Two people are sitting eating lunch,neutral,contradiction,0.3333333333333333,contradiction,0.8391290123611326,neutral,0.563989723102215,neutral,0.996426645373965,neutral,0.9994503158617116,neutral,0.8474923234390993
